tweet,location
"RT @mitchellvii: Jesse Watters on @FoxNews GETS Donald Trump and what this movement is about:

https://t.co/MTDsmeUvOc","Albertville, AL"
"RT @rulajebreal: #1 trait of tyrants is intolerance to criticism! MARK MY WORDS, POTUS Trump will intimidate, bully/curtail US Media https:…","Texas, USA"
"#FeelTheBern Sunday: Donald Trump, Bernie Sanders, and new CBS Battleground Tracker polls https://t.co/jugxR45dal #Bernie2016","Phoenix, AZ"
"Trump under fire for retweeting white nationalist who lives in ""Jewmerica"": https://t.co/FebZkKXcXQ https://t.co/F4IeSoBxw8","Washington, DC"
"RT @ernieHHI: Your Vote Is Your Future
A Vote For @realDonaldTrump 
Is A Vote For The Great Veterans Of America 
#Veterans4Trump https://t.…","Hollidaysburg, PA"
"Trump talks a good talk, but in the end he's not a small gov candidate #AgainstTrump https://t.co/mlR0ercd1f","Atlanta, GA"
"With Trump and Palin, Republicans get what they deserve https://t.co/lvPqL1qEWu","Paris, France"
"RT @joebeattie: @DebndanfarrDeb @ultraconcept no,it's by people who believe in conservative values.can you talk about what values trump was…","Florida Adentro, Puerto Rico"
Poll Reveals Healthcare Attacks On Sanders Backfire And May Cost Hillary Clinton Iowa - https://t.co/NcgQEzsoRN,"Wilsonville, Il"
@Scaramucci @BernieSanders @hedgefundinvest you know how many people come to bernie's ralliesI don't wanna be lone loser voice on other side,"Chesterbrook, PA"
"@realDonaldTrump you're going to fall on your orange jowls, watch, loser.","LIC, NY"
@dilemmv @MSNBC @HillaryClinton It's the rest of the country he is going to have a problem with,"St. Louis, MO"
RT @GaryLineker: Ted Cruz = Brian Clough anyone? https://t.co/I1M7V0tlpj,"Ilkeston, England"
"Really? Better start rethinking his positions all you Trump supporters. 

“You know what I’m gonna do? I’m gonna... https://t.co/lL3zC5D7IO","Phoenix,Az"
RT @VivaLaAmes: .@marklevinshow finally admitted today that his fiance's son is a full-time staffer for @tedcruz #Shocker #iacaucus https:/…,"Brooklyn, NY"
RT @GaryLineker: Ted Cruz = Brian Clough anyone? https://t.co/I1M7V0tlpj,"York, UK (via Leicester)"
RT @HaloOneForTrump: So HOW LONG has @heidicruz been home-schooling? While on PAID LEAVE from #GoldmanSachs? LYING POS @tedcruz #Trump http…,"New Jersey, USA"
He'll vote Republican if @SenRandPauI just explains Human Action to him. https://t.co/7pynwy2JCi,"Seattle, WA"
Hypocrisy in the National Review: Open Letter to writers against Trump #TRUMP #TRUMP2016 #TRUMPTRAIN #DONALDTRUMP https://t.co/mvBu3RiLto,"Michigan, USA"
@GaryLineker No Ted Cruz is a right wing lunatic racist,"Derry, Ireland "
"RT @LindaSuhler: Let's make HISTORY!
🎉Register GOP
🎉VOTE #TRUMP2016
🎉#MakeAmericaGreatAgain https://t.co/z2Y2677rkE","Miami, FL"
RT @Slate: Why Cruz wants the GOP primary to be a choice between him and Trump: https://t.co/ViJ7KUGbGH https://t.co/NMWP4PmA1w,"Austin, TX"
Oh please RT @zanshi1: @realDonaldTrump He paid the loans back. You declared bankruptcy on several (cont) https://t.co/mudsOOtzY0,"Phoenix, Arizona"
"@HillaryClinton 
If any of us regular American Citizens have done what you done with emails, we would be in prison. That's where you belong","Ft. Wayne, In."
Batman is representing the #GOP and Superman is a representative of the poor #Democrat and… https://t.co/D3dLoSnSAf,"Orlando,FL (MetroWest)"
"What anyone can do to help #GoldOutofHiding! #news #viral https://t.co/x76vGBohUK
 #GOPDebate #DonaldTrump #HillaryClinton #Hillary2016","Waukesha, WI"
"RT @wikileaks: State Dept moves to withold release of 55,000 Hillary Clinton emails until after Iowa, New Hamshire primaries https://t.co/X…","London, Ontario"
RT @BlazePhoenix_: Obama Adviser Van Jones:Dem Base In Rebellion Against #Hillary2016 inauthenticity &amp; baseless attacks on #Bernie2016 http…,"Durham, North Carolina "
Niskey: Why I'm Voting For Donald Trump https://t.co/6AIpiHIOQ3,"Pompano Beach, Florida"
@puccinisouth @realDonaldTrump @glennbeck @SarahPalinUSA you mean a legal citizen and hero? Wonderful,"Brooklyn, NY"
"RT @DLoesch: Trump supporters have called me a whore, slut, told me I should die, said I had abortions, and attacked my marriage. I win the…","Florida, USA"
"RT @realDonaldTrump: Just received the new Fox poll.
Thank you, America! #Trump2016 https://t.co/QKNineuS8H","Dunn, NC"
"RT @ProteinShaykh: Donald Trump is White ISIS
😂😂

@AwkwardMuslim https://t.co/1FGKXThMOX","Jakarta Capital Region, Indonesia"
Who said it: Donald Trump or Sarah Palin? I got 8 out of 10 right! https://t.co/iEd8edaQm9,"England, United Kingdom"
RT @keksec__org: @realDonaldTrump hope you win this country needs a true leader! #MakeAmericaGreatAgain https://t.co/Q9kIybV36U,"Florida, USA"
Trump Agrees With Palin that Obama is to Blame for Her Son&amp;#8217;s Arrest - https://t.co/kgKFrgxzwy,"Wilsonville, Il"
RT @southsalem: Very good! https://t.co/0rIeflhDHc,"Billings, MT"
"RT @TrumpHat: Mark Steyn responds to the National Review's attack on Trump:

https://t.co/m9y9med79D https://t.co/kR0HgIgVWL","Toronto Ontario, Canada"
RT @s8n: I miss you son @realDonaldTrump,"Cambridge,England"
No doubt!! Everyone makes mistakes in the past.. Take it as a learning experience  https://t.co/K8gYKsGAfc,"Texas, USA"
"@realdonaldtrump Pefection...
With Trump and Palin, Republicans get what they deserve https://t.co/x1XyYlqFI9","Las Vegas, NV"
the human race is getting down https://t.co/kYV1sNwOaB,"الرياض, المملكة العربية السعودية"
"RT @IyerAvin: Just as Narendra Modi is Namo, Donald Trump is don't.","Mulund,Mumbai "
"RT @LILLYZ720: Selective Outrage: National Review Trashes Trump, Rallies Behind Ryan - Breitbart https://t.co/Tlxgfa9Lo3","Indiana, USA"
@Hashtag1USA @Barb4TRUMP @RichLowry @NRO Trump for me represents the heart of American party not lib not con but REAL,"Georgia, USA"
#trump The Latest: Kerber advances to the 4th round at Melbourne https://t.co/G5Jo3bWrfJ #GOPdebate https://t.co/XBNq7WvmYV,"Boston, MA"
"Trump is not perfect!
But he is best for Economy and Borders!
Has a lifetime of lawsuits to fly the American flag!!! https://t.co/TXPDHgdJwL","Florida, USA"
"#trump Unrest for 2nd day: 7,000 hold anti-govt protest in Moldova https://t.co/7PTXSqcT66 #GOPdebate https://t.co/csubBanoiK","Boston, MA"
Trippers Document Their Experience Of Taking LSD At A Donald Trump Rally https://t.co/FgeFB7f6LY,"Miami, FL"
"#trump Face the Nation 2016 diary, January 22: GOP elites weigh Ted Cruz vs.… https://t.co/66A1Xew2Br #GOPdebate https://t.co/v6xYIjZFN8","Boston, MA"
"RT @Carolde: @rushlimbaugh @DRJAMESCABOT @CJCboi 
@realDonaldTrump will be our next POTUS 
#MakeAmericaGreatAgain  https://t.co/IefHenRhYu","New Jersey, USA"
"#trump Face the Nation 2016 diary, January 22: GOP elites weigh Cruz vs. Trump https://t.co/hYGeTbwNsy #GOPdebate https://t.co/sFqipVWn0Y","Boston, MA"
"RT @larryelder: If you think it's bad to slam ""radical Islam""--but good to slam ""millionaires and billionaires,""  you might be a #BernieSan…","North Carolina, USA"
RT @CoreyRobin: @ggreenwald Have you seen the latest McCarthyite ploy of Clinton? https://t.co/SIxQw4fuSQ https://t.co/6iVbmuXhTt,"Adelaide, South Australia"
RT @jaynordlinger: I've jotted a brief post on National Review's Trump symposium: https://t.co/cpgLr5uZYy. I'm esp. grateful for the contri…,"Houston, TX"
"#trump Sunday: Donald Trump, Bernie Sanders, and new CBS Battleground Tracker… https://t.co/o5q6Ff6wnN #GOPdebate https://t.co/7B8VHsMpNp","Boston, MA"
RT @nytimes: What Donald Trump’s retweets reveal https://t.co/c3eWAuFWPs via @nytopinion https://t.co/RmHnaVBlkO,"Guarda avanti,tanto indietro.."
"RT @spectator: Can Donald Trump be the ‘establishment’ candidate? Yes, he can says @Freddygray31
https://t.co/X3F5G5enU6 https://t.co/PbSmB…","London E3, Norfolk, Hull"
RT @Mansstory2: IOWA ask @tedcruz why he tool $11 million from Billionaire donor who is under Investigation for Tax Evasion #DTmag https://…,"New Jersey, USA"
RT @conserv_tribune: Andrea Tantaros Reveals What Happens Once People Know Trump Isn’t Conservative https://t.co/C1j8We5zpU #tcot https://t…,"houston, tx"
RT @DanScavino: The National Review-attempting to destroy @realDonaldTrump- has a poll😂which is back firing. https://t.co/HUTMr1zPz8 https:…,"Kissimmee, Fl"
"The front-runner, Donald Trump, for the Republican Party's nomination for the 2016 U.S. presidential election has... https://t.co/MJBKr2Lf4V","Kyiv, Ukraine"
"@Lrihendry @D2243 &gt;On the main issues, illegal immigration, Security, Economy, Military strength, Mr. Trump is the most conservative.","Lancaster, PA "
"RT @Mike_Beacham: #TRUTH 
TIME to CLEAN HOUSE 
#NoMorePC 
VOTING REVOLUTION NOW 
#NoMoreRINOS 
#NoMoreDEMOCRATS 
@realDonaldTrump  https://…","Wyoming, USA"
RT @DOPEITSTOM: Sarah Palin summed up Donald Trump supporters better than any of us have been able to do so far https://t.co/yVkp0coeCQ,"somewhere, over the rainbow"
What Donald Trump’s Retweets Reveal https://t.co/GJ840aRiRt,"Atlanta, GA"
"RT @MercuryOneOC: Everyone should boycott the Democrat primaries for being too white! LOL! -White privilege! 
#CruzCrew #TCOT #LNYHBT https…","Rochester, ny"
RT @WeNeedTrump: I firmly believe Donald Trump could manipulate other countries in the same way he manipulates the media. He's brilliant wi…,"Dunn, NC"
"tv, gif, donald trump, trump, gifnews https://t.co/v3XJ7XSWgJ https://t.co/mnLTpndMEF","New York, NY"
RT @tweet_der: @scottienhughes @oreillyfactor @ericbolling You were great as always Scottie! Love your conviction to stand up for the truth…,"Colima, Mexico"
GOP establishment's Love Fest With Establishment Trump — and remains cool toward Cruz https://t.co/SJEENXzkW4,"portland, oregon"
"#AMERICANS want useless, wasteful Government agencies  DEFUNDED.
Who will actually do it ?
@realDonaldTrump","Philadelphia, PA"
Donald Trump and Ted Cruz attack in dueling TV ads to win over Iowa conservatives - L... https://t.co/rTcLpeHYVd https://t.co/hJrEpyrZMV,"Paris, Ile-de-France"
"Trump to put picture of every US solidier, police officer, and firefighter killed in line of duty on Trump Wall? @realDonaldTrump","Oregon, USA"
RT @theblaze: Latest @FoxNews national poll illuminates current state of GOP field — and one candidate is surging: https://t.co/fnGqU7z6SR,"Southern California, U.S."
Donald Trump Forced to Delete Video From Facebook ... via @TheBlaze https://t.co/BcGN76UVd7,"Simpsonville, SC"
#WhytePanther #Music #FeelTheBern #Magi(BrokeAndBusted)(#ShortTime) https://t.co/QPv4rppibC https://t.co/VJa2ghOYEu,"Tucson, AZ"
why yes i did. i tore them a new one. lmfao https://t.co/vMhAVJHBQ5,"Portland, OR"
@HandlebarOXD BS is not even a Democrat and never has been. Will not give $ to state Dems or even agree or work with any. Good luck w/that!,"New Castle, NY"
@captainhook1961 @nytimes ted cruz cannot win,"rocky face, GA"
@realDonaldTrump just beat that clown Sanders!!!,"Atlanta, GA"
RT @nytimes: What Donald Trump’s retweets reveal https://t.co/c3eWAuFWPs via @nytopinion https://t.co/RmHnaVBlkO,"Washington, DC"
Geert Wilders Was Banned from UK for Being Anti-Islam... Here's His Message for TRUMP https://t.co/EpMDGDpVhC via @Doug_Giles @getlabourout,"Naperville, Illinois"
"FiveThirtyEight says Hillary Clinton has a huge lead, and the media is “blatantly” cherry-picking polls https://t.co/0ALwLHFJUV","New Orleans, LA USA"
"RT @NYMom7: An absolute Must Watch! This woman is amazing, speaks the truth, speaks what we Trump voters feel, Thank YOU! https://t.co/EfhI…","Michigan, USA"
Geert Wilders Was Banned from UK for Being Anti-Islam... Here's His Message for TRUMP https://t.co/lCCMcKf5w2 via @Doug_Giles @getlabourout,"Naperville, Illinois"
RT @creditease: If you want our President to be a security risk like David Petraeus then vote for @HillaryClinton if not then vote for @Ber…,"Smyrna, GA United States"
Are you #WeAreBernie people just flabbing out w/crumbs on your belly reading Conservative @DailyMail for your @HillaryClinton news? STUPID,"Kool-Aid Wino, RB"
RT @EconomicTimes: #DonaldTrump leads Republican list for presidential aspirants: Poll https://t.co/De7OiCavNC,"Southern California, U.S."
RT @Mansstory2: We are TRUMP's Social Media Army--and we are dedicated to the election of Donald trump #DTmag https://t.co/LBYtoXU5ls,"New Jersey, USA"
RT @TMZ: Holly Holm -- I'm Likin' Trump for Prez https://t.co/NkISDgvPDM,"Florida, USA"
"RT @Nupe117: Still Determined To Poison You, GOP Fails To Override Obama Veto Protecting Clean Water https://t.co/dulgbBv7Zy via @politicus…","Hollywood, FL"
"RT @tonytrupiano: This story uses the Detroit EAA as an example of what DOESN""T work.  Let Chicago beware of their own GOP... https://t.co/…","Near Ann Arbor, MI"
Republican Ranker https://t.co/0ov1sZjgcP via @CatholicLisa,"Kentucky, USA"
"RT @AlfGarnettTil: #TrumpDebate
Labour and the SNP want Trump banned because they don't agree with him.
THEY'RE the bleedin' fascists! http…","Bedford, England"
RT @dailyrapid: Hillary Clinton angers Iowa fans who waited hours for five-minute speech https://t.co/97PXFnchQQ https://t.co/FsDppuEjxq,"Chicago, IL"
RT @nytpolitics: Some voters in New Hampshire said they change the channel whenever they see Donald Trump's face https://t.co/BxNdCXgd8e,"Bogota sucks, worst city ever"
Must be not only for Internet but also for the MEDIA PUNDITS that talks hatred and false negatives against TRUMP https://t.co/Jy94rNWGGo,"South Carolina, USA"
RT GA6thForCruz: Another reason we need Ted Cruz in the White House. Only he will undo #IranDeal and keep us safe. #CruzCrew  … #unintended…,"Nyack, NY"
@breitfuture6284 Will ever be able to stand up to Goldman-Sachs? @GOP @TheDemocrats @mngop @MinnesotaDFL,"Minneapolis, Minnesota USA"
"@Alasscan_ @PJMedia_com GOP is REALLY backing Bernie,  spend millions to stop Hillary.  So who's real change?  #ImWithHer","California, USA"
When I run into #Trump and #Cruz supporters arguing with each other on Twitter https://t.co/AxULx1hQtW,"Berkley, MI"
RT @4closureNation2: We heard you @BernieSanders #WeAreBernie https://t.co/shrFLwzOq1,"#StopTPP !!! Ohio, USA"
Where else would he borrow that much money. Have you used a bank for a car loan? Are you owned by the banks https://t.co/LEOF90uj1F,"Marshfield, Mass"
Hillary Clinton's rally in Tulsa compared to @realDonaldTrump's rally in Tulsa. Trump had more #TrumpWon https://t.co/IfvmZErLgz,"McAlester, OK"
"The #Gangof22  NR audience R unemployed. Trump create jobs, &amp; they lose their audience &amp;$. They R scared of #Trump. https://t.co/N0VqRwXzx5","Germantown, MD"
"RT @TheBpDShow: Go read this now by @girlziplocked https://t.co/zx3FgxIBNg

#WeAreBernie https://t.co/3ypoc3VHK4","Washington, USA"
RT @donamitch: The time is now for conservatives to unite behind @TedCruz! Join the #CruzCrew at https://t.co/UIxdzh3Ica &amp; https://t.co/r2g…,"Virginia, USA"
Something to think about during #blizzard2016  https://t.co/i2aAtabbNy,"Colchester, CT"
Your Republican Party at non-work. https://t.co/HYmyNTnNd6,"Aspen Hill, MD"
"RT @hillx123: I don't care about Right Wing or Left Wing
I stand with Trump in the WEST WING! https://t.co/mbLB5Cb8fL","Colima, Mexico"
"RT @Travelmimi222: @NRO 
@realDonaldTrump will be next POTUS! Deal with it! #TrumpTrain #Trump2016 #MakeAmericaGreatAgain https://t.co/deE7…","Texas, USA"
That's OK Gary. You and mommy sit this one out. @realDonaldTrump  https://t.co/MqBuzPag7q,"New Orleans, LA"
Preach  https://t.co/5SUNpnP5le,"Westerville, OH"
@DianaChic1 @DrDejnozka @ChristiChat @CrainsNewYork #TedCruz very impressive resume fighting 4 America https://t.co/jftBzMVfE4 TY 4 asking,"Dallas, TX"
"Rom 3:23-For ALL have sinned, and come short of the glory of God. Even @realDonaldTrump said he never needed forgiveness. Don't B fooled.","Jacksonville, NC"
@realDonaldTrump Trump won another poll! https://t.co/NkczYkH2Ot,"Puerto Rico, USA"
"Immigrant Christian Abstract Expressionists for Trump https://t.co/nkMwInld2D via @sharethis
WAKE UP AMERICANS,THE SURVIVAL OF OUR COUNTRY","Massachusetts,unfortunately"
Geert Wilders Was Banned from UK for Being Anti-Islam... Here's His Message for TRUMP https://t.co/EpMDGD8jT2 via @Doug_Giles @getlabourout,"Naperville, Illinois"
.@lmirandabermud1 @YDP @HillaryClinton Never mentioned her name.  Let me make up my own mind.  I did.  She's got blood on her hands.,"Stand Up or Shut Up, USA"
Geert Wilders Was Banned from UK for Being Anti-Islam... Here's His Message for TRUMP https://t.co/rx9EkAYyVi via @Doug_Giles @getlabourout,"Naperville, Illinois"
"RT @awelab1956: @Alasscan_ @PJMedia_com GOP is REALLY backing Bernie,  spend millions to stop Hillary.  So who's real change?  #ImWithHer","Sheffield, AL"
@angelathomas22 @SarahPalinUSA @limbaugh I agree @realDonaldTrump will do a lot of good things but at what cost to our Constitution,"Salem, WI"
"RT @amrightnow: ""The Real Trump"" ""Trump About You"" Make #1 https://t.co/j58e8aacrE  #MakeAmericaGreatAgain https://t.co/jYkOUoIfSS","Colima, Mexico"
Abbreviated Pundit Round-up: More on Trump v Cruz and the twilight of the Republican party https://t.co/lUZxHID8QZ,"Flyover, State"
"Do we have all of your attention yet? Good, because this is important.
#WeAreBernie #FeelTheBern @BernieSanders https://t.co/tf9it4EkgS","Michigan, USA"
"Narcissistic blowhard leftist fraud know nothing! #StandWithNRO #AgainstTrump 

https://t.co/mpKNg22Q0P","Fort Worth, TX"
"@rossr122 @jpm05880
#MakeAmericaGreatAgain
#Trump2016 @HouseGOP
@Senate_GOPs &amp; 100m+ Americans NOW!

OUR TOP 5 = WOW https://t.co/41b1kSSuCh","Freedom, USA"
"RT @just1fool: ""But I need braaaaaaains!""

~A frustrated zombie at a Trump rally","Manchester, UK"
Abbreviated Pundit Round-up: More on Trump v Cruz and the twilight of the Republican party https://t.co/w8l772womC,"Flyover, State"
"@realDonaldTrump @NRO as Nat'l review said, you're heedless and crude. Did you read ur TWO Corinthians today, bone spurs?","LIC, NY"
@amperg33 @NRO @marklevinshow @BrentBozell @KatiePavlich Trump is more of an intellectual than George Will understands.,"Hudson, Texas"
Broken Hearted… @NRO #Trump2016 #RedNationRising #TCOT #PJNET #CCOT #TLOT #LNYHBT #ORPUW #GOP #RINO https://t.co/nilMevsGzT,"Miami, FL"
